t v1 a1 v2 a2 v3 a3 v4 a4
395000 4.046 516.87 4.065 518.42 4.003 515.52 4.079 531.62
396000 4.041 516.76 4.070 518.48 3.999 515.42 4.079 531.55
397000 4.041 516.81 4.070 518.44 3.999 515.48 4.074 531.61
398000 4.041 516.78 4.070 518.42 3.999 515.35 4.074 531.65
399000 4.041 516.74 4.070 518.30 3.999 515.40 4.074 531.55
400000 4.046 516.75 4.065 518.39 3.999 515.44 4.079 531.58
401000 4.041 516.71 4.065 518.34 3.999 515.42 4.074 531.48
402000 4.041 516.60 4.070 518.31 3.999 515.35 4.074 531.45
403000 4.046 516.75 4.065 518.41 3.999 515.41 4.074 531.44
404000 4.046 516.65 4.065 518.38 3.999 515.35 4.079 531.50
405000 4.041 516.61 4.070 518.22 3.999 515.34 4.074 531.47
406000 4.046 516.61 4.070 518.32 3.999 515.36 4.074 531.35
407000 4.046 516.63 4.070 518.25 3.999 515.32 4.074 531.39
408000 4.041 516.60 4.070 518.28 3.999 515.23 4.074 531.32
409000 4.046 516.59 4.070 518.26 3.999 515.33 4.074 531.25
410000 4.041 516.53 4.065 518.22 3.994 515.30 4.074 531.28
411000 4.041 516.64 4.065 518.12 3.999 515.35 4.074 531.38
412000 4.041 516.59 4.065 518.23 3.999 515.31 4.074 531.34
413000 4.046 516.50 4.070 518.11 3.999 515.26 4.074 531.23
414000 4.041 516.49 4.065 518.10 3.999 515.26 4.074 531.26
415000 4.041 516.55 4.065 518.19 3.999 515.30 4.074 531.14
416000 4.041 516.37 4.065 518.19 3.999 515.20 4.070 531.22
417000 4.041 516.54 4.065 518.07 3.999 515.27 4.074 531.14
418000 4.041 516.45 4.065 518.13 3.999 515.21 4.074 531.07
419000 4.041 516.47 4.065 517.99 3.999 515.24 4.070 531.08
420000 4.041 516.37 4.065 518.14 3.999 515.18 4.074 531.08
421000 4.041 516.33 4.065 518.09 3.994 515.21 4.074 531.06
422000 4.041 516.25 4.065 518.00 3.994 515.13 4.074 531.04
423000 4.041 516.32 4.065 517.93 3.999 515.13 4.070 531.04
424000 4.041 516.31 4.065 518.01 3.999 515.11 4.070 531.05
425000 4.041 516.27 4.065 517.99 3.999 515.14 4.074 530.92
426000 4.041 516.26 4.065 517.99 3.994 515.15 4.070 530.95
427000 4.041 516.25 4.065 517.97 3.994 515.11 4.070 530.90
428000 4.041 516.28 4.065 517.99 3.994 515.10 4.070 530.97
429000 4.041 516.26 4.065 517.86 3.994 515.11 4.070 530.88
430000 4.041 516.24 4.060 517.87 3.999 515.09 4.070 530.92
431000 4.041 516.27 4.065 517.86 3.999 515.10 4.070 530.82
432000 4.041 516.24 4.060 517.88 3.999 515.08 4.070 530.80
433000 4.041 516.25 4.065 517.81 3.999 515.10 4.074 530.80
434000 4.041 516.19 4.060 517.86 3.999 515.03 4.070 530.87
435000 4.036 516.20 4.060 517.82 3.994 515.01 4.070 530.83
436000 4.041 516.16 4.065 517.78 3.994 515.08 4.065 530.73
437000 4.036 516.12 4.065 517.80 3.994 515.01 4.070 530.85
438000 4.041 516.14 4.065 517.78 3.994 514.98 4.070 530.73
439000 4.041 516.14 4.065 517.73 3.994 514.99 4.070 530.64
440000 4.041 516.06 4.060 517.73 3.999 514.95 4.070 530.74
441000 4.036 516.07 4.060 517.64 3.994 514.98 4.070 530.76
442000 4.036 516.13 4.065 517.68 3.994 514.87 4.070 530.58
443000 4.036 516.01 4.060 517.67 3.999 514.98 4.070 530.61
444000 4.036 516.01 4.065 517.68 3.994 514.91 4.070 530.60
445000 4.041 516.02 4.060 517.63 3.994 514.93 4.070 530.56
446000 4.036 516.00 4.060 517.57 3.994 514.94 4.070 530.61
447000 4.036 516.03 4.060 517.50 3.994 514.92 4.070 530.61
448000 4.036 515.97 4.060 517.57 3.994 514.86 4.070 530.59
449000 4.036 515.99 4.060 517.52 3.994 514.94 4.070 530.51
450000 4.036 515.89 4.065 517.61 3.994 514.84 4.070 530.55
451000 4.036 515.89 4.060 517.49 3.994 514.87 4.070 530.39
452000 4.036 515.97 4.060 517.53 3.999 514.82 4.070 530.54
453000 4.036 515.90 4.060 517.45 3.994 514.84 4.070 530.51
454000 4.036 515.90 4.060 517.46 3.994 514.74 4.070 530.58
455000 4.036 515.85 4.060 517.49 3.994 514.80 4.065 530.45
456000 4.036 515.79 4.060 517.46 3.989 514.73 4.070 530.33
457000 4.041 515.75 4.060 517.38 3.994 514.75 4.070 530.38
458000 4.036 515.81 4.060 517.41 3.994 514.70 4.065 530.36
459000 4.036 515.84 4.060 517.44 3.994 514.69 4.070 530.30
460000 4.036 515.79 4.060 517.36 3.994 514.76 4.070 530.39
461000 4.036 515.73 4.060 517.33 3.994 514.76 4.070 530.28
462000 4.032 515.64 4.060 517.32 3.994 514.62 4.070 530.25
463000 4.036 515.78 4.060 517.38 3.994 514.66 4.065 530.30
464000 4.036 515.67 4.060 517.36 3.989 514.58 4.065 530.32
465000 4.036 515.79 4.060 517.29 3.994 514.61 4.070 530.20
466000 4.036 515.68 4.060 517.30 3.994 514.54 4.065 530.25
467000 4.036 515.64 4.060 517.36 3.994 514.70 4.065 530.21
468000 4.036 515.66 4.060 517.28 3.994 514.54 4.065 530.16
469000 4.036 515.70 4.060 517.25 3.994 514.53 4.070 530.15
470000 4.032 515.55 4.060 517.25 3.994 514.56 4.065 530.18
471000 4.032 515.56 4.060 517.16 3.994 514.53 4.065 530.18
472000 4.036 515.54 4.060 517.18 3.989 514.48 4.065 530.11
473000 4.032 515.42 4.060 517.09 3.989 514.44 4.065 530.09
474000 4.036 515.50 4.060 517.09 3.994 514.46 4.065 530.00
475000 4.036 515.45 4.060 517.09 3.989 514.42 4.065 529.96
476000 4.036 515.52 4.055 517.09 3.989 514.35 4.070 529.97
477000 4.032 515.47 4.060 517.07 3.989 514.42 4.065 529.97
478000 4.036 515.48 4.060 517.08 3.989 514.47 4.065 529.96
479000 4.032 515.49 4.060 517.07 3.989 514.42 4.065 529.92
480000 4.032 515.32 4.055 517.04 3.989 514.39 4.065 529.96
481000 4.032 515.39 4.060 517.06 3.989 514.35 4.065 529.87
482000 4.032 515.42 4.055 517.04 3.989 514.30 4.065 529.89
483000 4.036 515.35 4.060 516.98 3.994 514.33 4.065 529.82
484000 4.032 515.35 4.060 516.98 3.989 514.28 4.065 529.98
485000 4.032 515.30 4.055 516.96 3.994 514.30 4.065 529.85
486000 4.032 515.23 4.055 517.11 3.989 514.30 4.065 529.83
487000 4.032 515.29 4.055 516.98 3.989 514.31 4.065 529.74
488000 4.032 515.22 4.055 517.04 3.989 514.32 4.065 529.80
489000 4.032 515.31 4.055 516.91 3.989 514.27 4.065 529.81
490000 4.036 515.16 4.055 516.94 3.989 514.22 4.065 529.75
491000 4.032 515.19 4.055 516.88 3.994 514.30 4.060 529.70
492000 4.032 515.10 4.060 516.88 3.989 514.22 4.065 529.73
493000 4.032 515.18 4.055 516.85 3.989 514.19 4.065 529.65
494000 4.036 515.17 4.055 516.94 3.989 514.14 4.070 529.67
495000 4.032 515.20 4.060 516.95 3.989 514.17 4.065 529.67
496000 4.032 515.27 4.055 516.88 3.989 514.13 4.065 529.65
497000 4.032 515.15 4.055 516.83 3.989 514.14 4.065 529.59
498000 4.032 514.94 4.060 516.83 3.989 514.02 4.060 529.54
499000 4.032 515.03 4.060 516.85 3.989 514.10 4.060 529.49
500000 4.032 515.08 4.060 516.90 3.989 514.11 4.065 529.51
501000 4.032 515.10 4.060 516.81 3.989 514.11 4.060 529.54
502000 4.032 515.10 4.060 516.81 3.989 514.11 4.065 529.55
503000 4.032 514.99 4.055 516.77 3.989 514.11 4.065 529.50
504000 4.032 514.90 4.055 516.76 3.989 514.10 4.060 529.50
505000 4.032 515.05 4.055 516.78 3.989 514.03 4.060 529.38
506000 4.032 515.03 4.055 516.79 3.989 514.03 4.060 529.44
507000 4.032 515.00 4.060 516.64 3.989 513.98 4.065 529.53
508000 4.032 514.93 4.055 516.69 3.989 514.03 4.055 529.47
509000 4.032 514.88 4.055 516.61 3.989 513.99 4.060 529.48
510000 4.032 514.83 4.060 516.69 3.989 513.97 4.060 529.42
511000 4.032 514.88 4.060 516.65 3.984 513.98 4.060 529.28
512000 4.032 514.92 4.055 516.67 3.989 513.96 4.060 529.29
513000 4.032 514.96 4.055 516.59 3.989 513.95 4.060 529.40
514000 4.032 515.03 4.055 516.70 3.989 513.91 4.060 529.35
515000 4.032 514.77 4.055 516.56 3.989 513.85 4.060 529.33
516000 4.032 514.74 4.055 516.62 3.989 513.97 4.060 529.26
517000 4.032 514.80 4.055 516.69 3.989 513.92 4.060 529.21
518000 4.032 514.85 4.055 516.67 3.989 513.85 4.060 529.26
519000 4.032 514.90 4.055 516.56 3.989 513.90 4.060 529.21
520000 4.032 514.87 4.055 516.55 3.989 513.84 4.060 529.21
521000 4.032 514.74 4.055 516.47 3.989 513.82 4.060 529.17
522000 4.032 514.76 4.055 516.41 3.989 513.79 4.060 529.21
523000 4.032 514.76 4.055 516.48 3.984 513.77 4.060 529.11
524000 4.032 514.80 4.055 516.60 3.984 513.85 4.060 529.16
525000 4.032 514.83 4.055 516.43 3.989 513.77 4.060 529.09
526000 4.032 514.78 4.055 516.56 3.989 513.66 4.060 529.09
527000 4.032 514.55 4.055 516.42 3.984 513.79 4.060 529.10
528000 4.032 514.73 4.055 516.40 3.984 513.68 4.060 529.10
529000 4.032 514.74 4.055 516.42 3.989 513.69 4.060 528.97
530000 4.032 514.65 4.055 516.44 3.989 513.69 4.060 529.02
531000 4.032 514.67 4.055 516.42 3.989 513.72 4.060 529.03
532000 4.032 514.62 4.055 516.32 3.989 513.72 4.060 529.06
533000 4.032 514.71 4.055 516.43 3.984 513.70 4.055 529.00
534000 4.027 514.63 4.055 516.34 3.989 513.65 4.060 529.04
535000 4.027 514.63 4.055 516.25 3.984 513.69 4.060 528.93
536000 4.032 514.63 4.055 516.37 3.984 513.67 4.060 528.94
537000 4.032 514.60 4.051 516.31 3.984 513.67 4.055 528.90
538000 4.032 514.52 4.055 516.30 3.984 513.62 4.055 528.92
539000 4.032 514.46 4.051 516.24 3.984 513.61 4.055 528.89
540000 4.027 514.46 4.051 516.20 3.984 513.66 4.060 528.92
541000 4.027 514.54 4.055 516.27 3.989 513.58 4.055 528.80
542000 4.027 514.54 4.055 516.36 3.989 513.63 4.055 528.82
543000 4.027 514.53 4.055 516.21 3.989 513.58 4.055 528.83
544000 4.027 514.38 4.055 516.23 3.989 513.61 4.060 528.87
545000 4.027 514.43 4.051 516.12 3.984 513.59 4.055 528.87
546000 4.027 514.42 4.051 516.24 3.984 513.56 4.055 528.89
547000 4.027 514.48 4.051 516.26 3.984 513.50 4.055 528.78
548000 4.027 514.41 4.051 516.22 3.984 513.58 4.060 528.77
549000 4.027 514.37 4.051 516.17 3.984 513.57 4.055 528.78
550000 4.027 514.41 4.051 516.15 3.989 513.53 4.055 528.78
551000 4.027 514.36 4.055 516.11 3.984 513.53 4.060 528.75
552000 4.032 514.24 4.051 516.17 3.984 513.50 4.055 528.78
553000 4.027 514.42 4.055 516.09 3.984 513.50 4.055 528.69
554000 4.027 514.44 4.051 516.05 3.984 513.52 4.055 528.70
555000 4.027 514.47 4.051 516.07 3.984 513.43 4.055 528.64
556000 4.027 514.35 4.051 516.05 3.984 513.46 4.055 528.68
557000 4.027 514.29 4.046 516.01 3.984 513.52 4.055 528.69
558000 4.027 514.27 4.051 515.99 3.984 513.42 4.055 528.70
559000 4.027 514.30 4.051 516.00 3.989 513.51 4.055 528.56
560000 4.027 514.35 4.051 516.04 3.984 513.44 4.055 528.59
561000 4.027 514.33 4.055 516.02 3.984 513.47 4.055 528.68
562000 4.027 514.23 4.051 515.98 3.984 513.43 4.055 528.61
563000 4.027 514.18 4.051 515.97 3.984 513.41 4.055 528.58
564000 4.027 514.14 4.051 515.96 3.984 513.39 4.055 528.58
565000 4.027 514.30 4.051 515.96 3.984 513.41 4.055 528.43
566000 4.027 514.21 4.051 515.99 3.984 513.39 4.055 528.51
567000 4.027 514.19 4.051 515.91 3.984 513.37 4.055 528.54
568000 4.022 514.13 4.046 515.92 3.984 513.35 4.051 528.52
569000 4.027 514.16 4.051 515.86 3.984 513.43 4.055 528.54
570000 4.022 514.05 4.051 515.89 3.984 513.31 4.055 528.44
571000 4.027 514.24 4.051 515.90 3.984 513.34 4.055 528.45
572000 4.027 514.17 4.051 515.87 3.984 513.31 4.055 528.42
573000 4.027 514.13 4.051 515.87 3.984 513.39 4.051 528.44
574000 4.027 514.05 4.051 515.80 3.984 513.39 4.051 528.44
575000 4.027 514.14 4.046 515.77 3.984 513.37 4.051 528.34
576000 4.027 514.02 4.051 515.82 3.984 513.29 4.055 528.41
577000 4.027 514.08 4.051 515.77 3.984 513.29 4.055 528.28
578000 4.027 514.04 4.046 515.77 3.984 513.28 4.051 528.29
579000 4.022 514.07 4.051 515.73 3.984 513.32 4.051 528.29
580000 4.027 513.97 4.051 515.77 3.984 513.25 4.051 528.31
581000 4.022 513.91 4.051 515.82 3.984 513.28 4.055 528.30
582000 4.022 513.90 4.046 515.79 3.984 513.28 4.070 528.25
583000 4.022 514.07 4.051 515.72 3.984 513.27 4.055 528.20
584000 4.022 514.02 4.046 515.73 3.984 513.26 4.051 528.21
585000 4.022 513.98 4.051 515.68 3.980 513.20 4.055 528.29
586000 4.022 514.01 4.051 515.60 3.984 513.26 4.051 528.34
587000 4.022 513.92 4.046 515.67 3.980 513.21 4.051 528.20
588000 4.022 513.85 4.046 515.66 3.984 513.14 4.051 528.25
589000 4.027 513.99 4.046 515.67 3.984 513.21 4.051 528.21
590000 4.027 513.93 4.046 515.72 3.984 513.20 4.051 528.14
591000 4.022 513.94 4.051 515.66 3.984 513.15 4.051 528.25
592000 4.022 513.87 4.046 515.68 3.980 513.20 4.051 528.15
593000 4.022 513.86 4.046 515.67 3.984 513.20 4.051 528.17
594000 4.022 513.77 4.046 515.69 3.980 513.16 4.060 528.11
595000 4.027 513.95 4.046 515.63 3.980 513.18 4.051 528.12
596000 4.022 513.81 4.046 515.67 3.980 513.14 4.051 528.05
597000 4.022 513.94 4.046 515.58 3.980 513.18 4.051 528.12
598000 4.022 513.73 4.046 515.52 3.980 513.05 4.051 528.08
599000 4.022 513.75 4.046 515.50 3.984 513.14 4.051 528.07
600000 4.022 513.66 4.046 515.47 3.984 513.07 4.051 528.04
601000 4.022 513.81 4.046 515.53 3.980 513.06 4.051 527.88
602000 4.027 513.79 4.046 515.46 3.980 513.03 4.051 527.96
603000 4.022 513.81 4.046 515.49 3.980 513.00 4.051 527.97
604000 4.022 513.70 4.046 515.51 3.980 513.07 4.051 527.93
605000 4.022 513.75 4.046 515.46 3.980 513.09 4.051 527.96
606000 4.022 513.62 4.046 515.46 3.980 513.00 4.051 527.91
607000 4.022 513.76 4.046 515.49 3.980 513.04 4.051 527.86
608000 4.022 513.65 4.046 515.46 3.980 512.98 4.051 527.86
609000 4.022 513.79 4.046 515.43 3.980 512.93 4.051 527.82
610000 4.022 513.66 4.046 515.41 3.984 512.86 4.046 527.87
611000 4.022 513.60 4.046 515.38 3.980 512.95 4.051 527.75
612000 4.027 513.54 4.046 515.37 3.980 512.98 4.051 527.82
613000 4.022 513.62 4.046 515.32 3.980 512.92 4.051 527.76
614000 4.022 513.62 4.046 515.30 3.980 512.92 4.051 527.74
615000 4.022 513.72 4.046 515.37 3.980 512.87 4.051 527.75
616000 4.022 513.60 4.046 515.34 3.980 512.78 4.051 527.79
617000 4.022 513.48 4.046 515.24 3.980 512.87 4.051 527.71
618000 4.022 513.40 4.046 515.31 3.980 512.89 4.046 527.77
619000 4.022 513.51 4.046 515.32 3.980 512.86 4.046 527.67
620000 4.022 513.47 4.046 515.27 3.980 512.83 4.051 527.62
621000 4.022 513.58 4.046 515.31 3.980 512.85 4.051 527.66
622000 4.022 513.48 4.046 515.25 3.980 512.78 4.051 527.67
623000 4.022 513.38 4.046 515.24 3.980 512.83 4.051 527.67
624000 4.022 513.32 4.046 515.23 3.980 512.75 4.046 527.68
625000 4.022 513.46 4.041 515.26 3.980 512.76 4.046 527.61
626000 4.022 513.39 4.046 515.26 3.980 512.79 4.046 527.50
627000 4.022 513.52 4.046 515.23 3.980 512.78 4.046 527.55
628000 4.022 513.32 4.046 515.18 3.980 512.73 4.046 527.66
629000 4.022 513.22 4.046 515.18 3.980 512.75 4.051 527.57
630000 4.022 513.32 4.046 515.21 3.980 512.75 4.051 527.66
631000 4.022 513.38 4.046 515.15 3.980 512.72 4.051 527.55
632000 4.022 513.41 4.041 515.12 3.980 512.64 4.046 527.53
633000 4.018 513.56 4.046 515.16 3.980 512.69 4.046 527.37
634000 4.022 513.39 4.041 515.15 3.980 512.70 4.046 527.55
635000 4.018 513.20 4.046 515.09 3.980 512.71 4.046 527.49
636000 4.022 513.27 4.041 515.08 3.980 512.66 4.051 527.45
637000 4.022 513.32 4.046 515.12 3.980 512.67 4.046 527.50
638000 4.018 513.29 4.041 515.15 3.980 512.63 4.051 527.41
639000 4.018 513.47 4.041 515.18 3.980 512.67 4.046 527.42
640000 4.018 513.29 4.041 515.10 3.980 512.59 4.046 527.49
641000 4.022 513.13 4.041 515.02 3.975 512.59 4.046 527.37
642000 4.018 513.18 4.046 515.01 3.980 512.61 4.051 527.47
643000 4.018 513.23 4.041 514.97 3.980 512.65 4.051 527.31
644000 4.018 513.31 4.041 515.16 3.980 512.56 4.046 527.39
645000 4.022 513.33 4.041 515.08 3.975 512.53 4.046 527.31
646000 4.022 513.29 4.041 514.99 3.980 512.54 4.046 527.36
647000 4.018 513.08 4.041 514.98 3.980 512.53 4.046 527.36
648000 4.018 513.12 4.046 515.04 3.975 512.53 4.046 527.32
649000 4.018 513.20 4.046 514.92 3.980 512.49 4.046 527.31
650000 4.018 513.28 4.041 514.95 3.980 512.50 4.046 527.26
651000 4.018 513.26 4.041 514.95 3.980 512.42 4.046 527.22
652000 4.018 513.17 4.041 514.95 3.980 512.41 4.046 527.35
653000 4.018 513.04 4.041 514.92 3.980 512.46 4.046 527.12
654000 4.018 513.05 4.041 514.92 3.980 512.43 4.046 527.23
655000 4.018 513.17 4.041 514.96 3.980 512.43 4.046 527.24
656000 4.018 513.21 4.041 514.95 3.975 512.41 4.046 527.11
657000 4.018 513.21 4.041 514.94 3.980 512.45 4.046 527.15
658000 4.018 513.15 4.041 514.83 3.980 512.42 4.046 527.27
659000 4.018 513.00 4.041 514.80 3.980 512.40 4.041 527.22
660000 4.018 512.94 4.041 514.84 3.975 512.34 4.046 527.17
661000 4.018 513.05 4.041 514.78 3.975 512.38 4.046 527.15
662000 4.018 513.06 4.041 514.89 3.975 512.37 4.041 527.08
663000 4.018 513.09 4.041 514.75 3.975 512.34 4.046 527.12
664000 4.018 513.05 4.041 514.84 3.975 512.28 4.041 527.08
665000 4.018 512.90 4.041 514.72 3.975 512.33 4.041 527.06
666000 4.018 512.94 4.041 514.75 3.975 512.32 4.041 527.07
667000 4.018 512.93 4.041 514.70 3.975 512.26 4.041 527.06
668000 4.018 513.03 4.036 514.80 3.975 512.23 4.041 527.03
669000 4.018 513.08 4.041 514.76 3.975 512.26 4.041 526.95
670000 4.018 512.94 4.041 514.69 3.975 512.28 4.041 527.03
671000 4.018 512.84 4.036 514.57 3.980 512.24 4.041 526.97
672000 4.018 512.82 4.041 514.70 3.975 512.15 4.041 526.98
673000 4.018 512.84 4.041 514.65 3.975 512.20 4.041 526.96
674000 4.013 512.94 4.041 514.61 3.975 512.19 4.041 526.92
675000 4.018 513.01 4.041 514.58 3.975 512.15 4.046 526.94
676000 4.013 512.94 4.041 514.64 3.980 512.15 4.041 527.02
677000 4.013 512.89 4.036 514.69 3.975 512.20 4.041 526.96
678000 4.013 512.77 4.041 514.63 3.975 512.18 4.041 527.05
679000 4.018 512.80 4.041 514.58 3.975 512.11 4.041 526.94
680000 4.018 512.85 4.036 514.59 3.975 512.15 4.041 526.85
681000 4.013 512.97 4.036 514.54 3.980 512.15 4.041 526.84
682000 4.013 512.85 4.036 514.53 3.975 512.11 4.041 526.86
683000 4.013 512.75 4.036 514.49 3.975 512.13 4.041 526.88
684000 4.013 512.63 4.041 514.50 3.975 512.09 4.041 526.84
685000 4.013 512.83 4.036 514.46 3.975 512.08 4.041 526.80
686000 4.013 512.78 4.036 514.49 3.975 512.04 4.041 526.81
687000 4.013 512.87 4.041 514.51 3.975 512.03 4.036 526.76
688000 4.013 512.74 4.036 514.45 3.975 512.00 4.041 526.82
689000 4.018 512.59 4.036 514.44 3.975 512.08 4.041 526.77
690000 4.013 512.71 4.036 514.45 3.975 512.07 4.041 526.85
691000 4.018 512.74 4.036 514.44 3.975 512.07 4.041 526.79
692000 4.013 512.75 4.036 514.40 3.975 511.98 4.041 526.75
693000 4.013 512.77 4.036 514.52 3.975 512.02 4.041 526.67
694000 4.013 512.76 4.036 514.46 3.975 512.03 4.036 526.76
695000 4.013 512.60 4.036 514.39 3.970 511.97 4.041 526.74
696000 4.013 512.64 4.036 514.37 3.975 511.97 4.041 526.77
697000 4.013 512.57 4.041 514.26 3.975 511.96 4.041 526.68
698000 4.013 512.73 4.036 514.38 3.975 511.93 4.041 526.62
699000 4.013 512.77 4.036 514.38 3.975 511.95 4.041 526.62
700000 4.013 512.54 4.036 514.24 3.970 511.93 4.041 526.72
701000 4.013 512.55 4.036 514.31 3.975 511.98 4.041 526.58
702000 4.013 512.44 4.036 514.23 3.970 511.92 4.041 526.68
703000 4.013 512.60 4.036 514.24 3.970 511.94 4.041 526.61
704000 4.013 512.64 4.036 514.30 3.975 511.94 4.041 526.59
705000 4.013 512.73 4.036 514.22 3.975 511.85 4.041 526.53
706000 4.013 512.52 4.036 514.26 3.975 511.84 4.041 526.57
707000 4.013 512.46 4.036 514.20 3.975 511.86 4.041 526.55
708000 4.013 512.39 4.036 514.18 3.970 511.86 4.041 526.50
709000 4.013 512.44 4.036 514.15 3.970 511.84 4.041 526.53
710000 4.013 512.55 4.036 514.14 3.970 511.79 4.041 526.47
711000 4.013 512.63 4.036 514.19 3.970 511.84 4.036 526.39
712000 4.013 512.45 4.036 514.17 3.970 511.81 4.036 526.47
713000 4.013 512.35 4.036 514.10 3.970 511.87 4.041 526.43
714000 4.013 512.30 4.036 514.13 3.970 511.79 4.036 526.41
715000 4.013 512.35 4.036 514.13 3.970 511.82 4.041 526.42
716000 4.013 512.46 4.036 514.14 3.970 511.78 4.036 526.40
717000 4.013 512.54 4.036 514.13 3.970 511.80 4.036 526.38
718000 4.013 512.39 4.036 514.13 3.970 511.69 4.036 526.43
719000 4.013 512.33 4.036 514.09 3.970 511.74 4.036 526.39
720000 4.013 512.25 4.036 514.10 3.970 511.67 4.036 526.36
721000 4.013 512.29 4.036 513.97 3.970 511.73 4.036 526.32
722000 4.013 512.36 4.036 514.16 3.970 511.65 4.036 526.33
723000 4.013 512.46 4.036 514.01 3.970 511.65 4.036 526.25
724000 4.013 512.38 4.036 514.07 3.970 511.71 4.036 526.24
725000 4.013 512.24 4.036 514.06 3.975 511.68 4.036 526.25
726000 4.013 512.09 4.032 514.08 3.970 511.69 4.036 526.19
727000 4.013 512.25 4.036 513.95 3.970 511.66 4.036 526.14
728000 4.013 512.31 4.036 514.00 3.970 511.65 4.036 526.13
729000 4.013 512.36 4.036 513.95 3.970 511.60 4.036 526.11
730000 4.013 512.35 4.036 514.04 3.970 511.56 4.036 526.09
731000 4.013 512.15 4.036 513.89 3.975 511.66 4.036 526.07
732000 4.013 512.14 4.036 513.97 3.970 511.59 4.036 526.18
733000 4.013 512.12 4.036 513.89 3.970 511.55 4.036 526.12
734000 4.013 512.29 4.036 513.90 3.970 511.61 4.036 526.12
735000 4.013 512.31 4.036 513.91 3.970 511.57 4.036 526.13
736000 4.008 512.28 4.036 513.90 3.970 511.55 4.036 526.17
737000 4.008 512.18 4.036 513.87 3.970 511.50 4.036 526.08
738000 4.013 512.16 4.036 513.81 3.970 511.52 4.036 526.16
739000 4.013 512.11 4.036 513.81 3.970 511.52 4.036 526.05
740000 4.013 512.20 4.036 513.84 3.970 511.51 4.036 526.02
741000 4.013 512.29 4.036 513.78 3.970 511.49 4.036 525.98
742000 4.013 512.23 4.036 513.85 3.970 511.42 4.032 526.01
743000 4.013 512.17 4.036 513.81 3.970 511.48 4.036 526.02
744000 4.008 512.11 4.036 513.80 3.970 511.40 4.036 526.07
745000 4.008 512.02 4.032 513.80 3.970 511.45 4.036 526.01
746000 4.008 512.03 4.032 513.76 3.970 511.39 4.032 525.92
747000 4.008 512.08 4.032 513.80 3.970 511.41 4.036 525.85
748000 4.008 512.01 4.032 513.80 3.970 511.40 4.036 525.94
749000 4.008 512.10 4.032 513.81 3.970 511.39 4.036 525.90
750000 4.013 511.94 4.032 513.64 3.970 511.35 4.032 525.92
751000 4.008 511.91 4.032 513.69 3.970 511.34 4.036 525.90
752000 4.013 511.94 4.032 513.73 3.970 511.34 4.032 525.80
753000 4.008 512.04 4.032 513.74 3.970 511.34 4.036 525.77
754000 4.013 512.03 4.032 513.77 3.970 511.31 4.036 525.89
755000 4.008 511.92 4.036 513.74 3.970 511.32 4.036 525.81
756000 4.008 511.89 4.032 513.75 3.970 511.25 4.032 525.86
757000 4.008 511.89 4.032 513.69 3.970 511.26 4.036 525.82
758000 4.008 511.80 4.032 513.72 3.970 511.24 4.036 525.68
759000 4.008 511.94 4.032 513.72 3.970 511.17 4.036 525.67
760000 4.008 511.91 4.032 513.64 3.970 511.23 4.036 525.79
761000 4.008 511.92 4.032 513.65 3.966 511.26 4.032 525.69
762000 4.008 511.89 4.032 513.72 3.966 511.16 4.032 525.70
763000 4.008 511.87 4.032 513.67 3.970 511.20 4.032 525.74
764000 4.008 511.87 4.032 513.62 3.970 511.10 4.032 525.72
765000 4.008 511.93 4.036 513.65 3.970 511.21 4.032 525.68
766000 4.008 511.86 4.032 513.65 3.970 511.17 4.036 525.69
767000 4.008 511.79 4.032 513.60 3.970 511.12 4.036 525.59
